"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","datasets","ligand.logFC","ligand.pct.1","ligand.pct.2","ligand.pvalues","receptor.logFC","receptor.pct.1","receptor.pct.2","receptor.pvalues"
"Sertoli","Sertoli","LAMA3","ITGA6_ITGB1",0.00960618463553376,0,"LAMA3_ITGA6_ITGB1","LAMA3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.98092660673656,64.1414141414141,96.8065858512756,0,-0.126845569321546,36.0670929478269,55.2153066763163,2.9281001884626e-29
"SSC","SSC","LAMC1","ITGA6_ITGB1",6.14421683043496e-05,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.100017303439131,44.6540880503145,49.7037914691943,0.0052880629255752,-0.0942466130119155,23.3962264150943,28.7914691943128,0.00112684564238856
"Sertoli","SSC","LAMC1","ITGA6_ITGB1",0.000303510380360315,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.13433711477421,34.1627281994254,58.0423376153429,8.6880280001187e-187,-0.0942466130119155,23.3962264150943,28.7914691943128,0.00112684564238856
"SSC","Sertoli","LAMC1","ITGA6_ITGB1",0.000484958492095875,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.100017303439131,44.6540880503145,49.7037914691943,0.0052880629255752,-0.126845569321546,36.0670929478269,55.2153066763163,2.9281001884626e-29
"Sertoli","Sertoli","LAMC1","ITGA6_ITGB1",0.00239740569520244,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.13433711477421,34.1627281994254,58.0423376153429,8.6880280001187e-187,-0.126845569321546,36.0670929478269,55.2153066763163,2.9281001884626e-29
"Sertoli","SSC","TNN","ITGA8_ITGB1",0.000203046897521859,0,"TNN_ITGA8_ITGB1","TNN - (ITGA8+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512","healthy",-0.117273298974453,19.5301640255769,39.686991134431,1.15611161996511e-276,0.105789234109718,44.5283018867925,39.9289099526066,0.005952256729856
"Sertoli","SSC","TNXB","ITGA8_ITGB1",0.000111830038892219,0,"TNXB_ITGA8_ITGB1","TNXB - (ITGA8+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512","healthy",-0.112329294125459,9.5357242146233,28.424099873349,0,0.105789234109718,44.5283018867925,39.9289099526066,0.005952256729856
"Sertoli","Sertoli","TNN","ITGA9_ITGB1",0.00134702050183569,0,"TNN_ITGA9_ITGB1","TNN - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512","healthy",-0.117273298974453,19.5301640255769,39.686991134431,1.15611161996511e-276,-0.314417229167801,25.8734130293763,56.6084675230686,0
"Sertoli","Sertoli","COL4A3","ITGA9_ITGB1",0.00234745819274674,0,"COL4A3_ITGA9_ITGB1","COL4A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.478183342009992,5.82429802613289,44.8887280622399,0,-0.314417229167801,25.8734130293763,56.6084675230686,0
"Sertoli","SSC","COL6A6","ITGA9_ITGB1",0.000345592918796468,0,"COL6A6_ITGA9_ITGB1","COL6A6 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.11278194018877,38.513576128255,57.8252216392256,7.50528820990023e-99,0.146248529994838,37.1069182389937,26.9549763033175,4.50752038493358e-07
