"","ACTIVIN","Adenosine","ADGRA","ADGRB","ADGRG","ADGRL","AGRN","Androstenedione","ANGPT","ANGPTL","ApoA","APP","BMP","CADM","CD200","CD39","CD45","CD46","CD6","CD99","CDH","CDH5","Cholesterol","CLDN","CNTN","COLLAGEN","DESMOSOME","DHEA","DHT","EDA","EGF","EPHA","EPHB","Estradiol","FGF","FLRT","FN1","GAP","GAS","Glutamate","HGF","HSPG","IGF","IL1","JAM","KIT","LAMININ","LIFR","MPZ","NCAM","ncWNT","NECTIN","NEGR","Netrin","NGL","NOTCH","NPNT","NRG","NRXN","NT","OCLN","PCDH","PDGF","PECAM1","PECAM2","PROS","Prostaglandin","PSAP","PTN","PTPR","PTPRM","RA","RELN","SEMA3","SEMA4","SEMA5","SEMA6","SEMA7","SLIT","TENASCIN","Testosterone","TGFb","THBS","TULP","UNC5","VCAM","VEGF","VISFATIN","VWF"
"NECTIN",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.5112193311429e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.86528314005552e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.92924952012445e-07,5.3714805341368e-18,1.10520933700647e-08,5.3887032033284e-18,0.0221370708281014,5.3714805341368e-18,2.22083087146574e-06,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.156846282268e-17,2.25731387263526e-14,0.338625081466018,1.69421350952886e-07,5.3714805341368e-18,5.3714805341368e-18,9.56114163168348e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.2388116796937e-13,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.0007119638606863,5.3714805341368e-18,2.44017178185713e-05,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.968706647965796,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.63132622583902e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.48048758131049e-13,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.87355915217242e-14,2.89499988557515e-10,2.66332621707884e-15,2.21115302837247e-09,2.49609644445671e-07,5.3714805341368e-18,0.651521799467646,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.23376619124763e-05,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"NEGR",5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,6.0939749679077e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3887032033284e-18,1.10520933700647e-08,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.37281621630344e-13,5.5112193311429e-18,5.3714805341368e-18,5.3714805341368e-18,5.77501384870303e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.43965415465178e-17,5.3714805341368e-18,1.03949575751416e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.18717018026883e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,7.51793219578104e-09,5.3714805341368e-18,0.000567635307675773,7.8591435638001e-18,5.311369862294e-16,5.3714805341368e-18,5.3714805341368e-18,2.56914042745561e-17,5.3714805341368e-18,5.3714805341368e-18,2.22083087146574e-06,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.107616608121324,5.3714805341368e-18,5.3887032033284e-18,2.65270136900271e-08,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.5112193311429e-18,5.3714805341368e-18,4.99486698676202e-17,2.34727180134583e-16,1.28377884562579e-17
"Netrin",6.65104535728647e-09,5.3714805341368e-18,0.130341524294771,5.3714805341368e-18,2.57691139660294e-14,5.3714805341368e-18,0.0790819358000235,5.3714805341368e-18,3.20210327234657e-16,5.66098257592886e-08,0.0152977468722127,5.3887032033284e-18,5.3714805341368e-18,1.87224651526228e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.37273692131746e-14,5.3714805341368e-18,5.3714805341368e-18,1.08663040609087e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.63132622583902e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.29303456501538e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.58343312065143e-12,7.00211925535336e-13,5.3714805341368e-18,6.99340799460154e-08,5.3714805341368e-18,3.09374697783286e-10,1.71721061477143e-16,5.3714805341368e-18,5.3887032033284e-18,NA,1.6671740580389e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.40001118319082e-17,2.35453141534937e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.42126428178023e-08,5.3714805341368e-18,5.3714805341368e-18,0.000567635307675773,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.04359327443327e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.18407031097343e-14,5.3714805341368e-18,6.61645529090463e-18,9.88951708437151e-18,5.3714805341368e-18
"NGL",0.00398897490246471,5.3714805341368e-18,1.2706898436893e-13,5.3714805341368e-18,6.0939749679077e-18,5.3714805341368e-18,0.313297693716502,5.3714805341368e-18,5.5112193311429e-18,0.0198423341680669,0.603583978112716,5.3714805341368e-18,5.3714805341368e-18,8.57003330370531e-05,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.72052657106605e-17,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.29670509725053e-06,6.80769537176024e-18,5.3714805341368e-18,0.0172805507327741,5.3714805341368e-18,1.43965415465178e-17,5.62930628044811e-18,5.3714805341368e-18,5.3714805341368e-18,1.6671740580389e-15,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.5112193311429e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.32184182617734e-17,5.3714805341368e-18,5.3714805341368e-18,6.28893209626703e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.5112193311429e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.8550393303088e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"NOTCH",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.78135406377837e-08,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.1473038771733e-07,5.3714805341368e-18,1.55485552317647e-08,6.80769537176024e-18,0.0246399043709789,5.3714805341368e-18,2.04142476669495e-06,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.39907189083207e-17,2.42224877261506e-11,0.642112245595155,5.5282315898935e-07,5.3714805341368e-18,5.3714805341368e-18,5.72652444812489e-13,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.17179752267075e-12,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.000982427155777112,5.3714805341368e-18,0.000462766820088368,5.3714805341368e-18,5.3714805341368e-18,0.968706647965796,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.41482236838171e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.01225840949058e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.22879372028387e-13,1.40663723495393e-08,1.17637697035088e-13,4.79304577222664e-07,3.55389810001424e-06,5.3714805341368e-18,0.651521799467646,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.000487044365455052,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"NPNT",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.24497782947409e-16,4.13938416059636e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.0239922888627904,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,1.02420352662956e-16,5.3714805341368e-18,0.000380959447266177,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.02420352662956e-16,5.87149204699319e-13,5.3714805341368e-18,5.3714805341368e-18,5.92844944668488e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,7.51793219578104e-09,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,1.24193262506301e-06,5.3714805341368e-18,1.7675778144958e-05,5.3714805341368e-18,5.62930628044811e-18,2.53734449457016e-11,5.3714805341368e-18,5.3714805341368e-18,0.00930698398534332,6.80769537176024e-18,1.24719328335158e-17,5.3714805341368e-18,5.3714805341368e-18,7.69187378113489e-08,5.3714805341368e-18,5.3887032033284e-18,6.6674718314111e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.62930628044811e-18,8.07803588588195e-18,3.11935426310488e-13
"NRG",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.28377884562579e-17,5.3714805341368e-18,0.00752329174693672,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.04359327443327e-16,1.77736661683575e-13,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.85046730377205e-08,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.60287265562537e-07,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.77501384870303e-18,5.3714805341368e-18,1.55417693648544e-06,5.3714805341368e-18,5.3714805341368e-18,8.3611820344234e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.17596127561008e-17,3.92012560442179e-08,5.3714805341368e-18,5.3714805341368e-18,1.07880511484604e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,6.61645529090463e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"NRXN",2.25883859418989e-15,5.62930628044811e-18,1.61046379383446e-09,5.3714805341368e-18,0.000604785552553887,5.3714805341368e-18,1.54899094134584e-10,5.3714805341368e-18,0.0298857086835351,5.4191084658662e-15,2.15518247943212e-11,0.0160359949967841,1.81304607296925e-10,3.48409441565436e-16,5.3714805341368e-18,5.3714805341368e-18,8.2979295513409e-08,4.32931821650265e-17,9.33495356881977e-18,5.3714805341368e-18,6.2640920942248e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.92518955953919e-17,0.450098333686864,5.3714805341368e-18,3.92012560442179e-08,1.01837493688843e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.99486698676202e-17,6.25801570632609e-11,5.3714805341368e-18,5.3714805341368e-18,3.7345056238408e-14,2.09393896599754e-16,9.07230227182281e-05,5.3714805341368e-18,6.55740598431384e-15,5.3714805341368e-18,6.84116977297481e-06,0.0174384844676138,5.3714805341368e-18,0.000567635307675773,1.40001118319082e-17,5.5112193311429e-18,5.3714805341368e-18,1.24193262506301e-06,5.3714805341368e-18,NA,0.39854306473416,1.04056054019538e-08,5.3714805341368e-18,5.3887032033284e-18,2.53734449457016e-11,5.3714805341368e-18,5.3714805341368e-18,4.33455220930733e-06,9.81113774467106e-14,6.92293700551863e-15,5.3714805341368e-18,1.26334209303091e-06,9.20030256633957e-05,5.3714805341368e-18,1.56930704885946e-17,0.0322937583119669,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.0283723860050013,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.8550393303088e-17,5.3714805341368e-18,0.573279764701144,0.644418728832366,2.20593114518178e-11
"NT",5.3714805341368e-18,5.3714805341368e-18,5.62930628044811e-18,5.3714805341368e-18,1.48134022406213e-17,5.3714805341368e-18,7.6538704671983e-16,5.3714805341368e-18,9.93296319250235e-13,5.3714805341368e-18,4.99486698676202e-17,6.2640920942248e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.61764173703063e-16,5.3714805341368e-18,5.3714805341368e-18,8.82541668605368e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.85067086843812e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.97363998364172e-05,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.5112193311429e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,6.40017494778086e-11,5.3714805341368e-18,7.8591435638001e-18,2.35453141534937e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.39854306473416,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,4.20659382562484e-17,1.04799295962548e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,6.40017494778086e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.88401873997857e-16,5.3714805341368e-18,7.06385266980561e-17,9.4530149782458e-13,5.3714805341368e-18
"OCLN",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,6.2640920942248e-18,2.07658838880866e-07,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.0814467220641999,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.0888862116876991,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.98007923546106e-17,2.78538814293434e-11,5.3714805341368e-18,5.3714805341368e-18,1.10980480011119e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.311369862294e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.7675778144958e-05,5.3714805341368e-18,1.04056054019538e-08,5.3714805341368e-18,NA,5.3714805341368e-18,5.3887032033284e-18,0.000209129188148991,5.3714805341368e-18,5.3714805341368e-18,3.04145622618864e-13,1.17596127561008e-17,6.80769537176024e-18,5.3714805341368e-18,5.3714805341368e-18,4.61859071782928e-16,5.3714805341368e-18,5.3714805341368e-18,6.6674718314111e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.85269186367346e-17,2.04142476669495e-06
"PCDH",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.06784962009111e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.192514817020456,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.70390437732516e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.4530149782458e-13,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.81582848691211e-17,4.75503617623034e-11,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,0.171163299191563,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.17596127561008e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,2.07563640262065e-09,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.96895378676045e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"PDGF",5.3714805341368e-18,1.11560626785615e-16,5.3714805341368e-18,0.105399007486257,5.3714805341368e-18,2.9961048984494e-07,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,1.86772123274976e-09,0.00092407969158293,5.3887032033284e-18,5.3714805341368e-18,1.57770666767389e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.60978904174117e-11,5.3714805341368e-18,1.60816242422865e-06,5.3714805341368e-18,9.33495356881977e-18,5.3714805341368e-18,4.05522857875701e-09,5.3714805341368e-18,1.92456542327104e-17,1.35920392359732e-09,6.44313419611251e-18,5.3714805341368e-18,6.2640920942248e-18,9.93296319250235e-13,3.85547513794566e-10,4.99470857284037e-15,2.14778672175655e-06,5.3714805341368e-18,5.3714805341368e-18,3.65474404459155e-09,8.81961179043531e-18,6.44313419611251e-18,5.3714805341368e-18,5.3714805341368e-18,5.5112193311429e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.62930628044811e-18,3.92012560442179e-08,5.3887032033284e-18,5.3714805341368e-18,5.3887032033284e-18,2.07563640262065e-09,NA,6.2640920942248e-18,3.16232233594896e-10,0.632589513072159,5.3714805341368e-18,6.61645529090463e-18,9.06784962009111e-18,1.04799295962548e-17,5.3714805341368e-18,5.3714805341368e-18,0.0888862116876991,5.3714805341368e-18,5.3714805341368e-18,2.1589740021369e-17,6.0939749679077e-18,8.38750344074673e-17,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,1.2706898436893e-13,4.6044170722426e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,6.0939749679077e-18
"PECAM1",5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.62930628044811e-18,0.185588457298612,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.78155734637937e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.85269186367346e-17,5.3887032033284e-18,5.3714805341368e-18,1.54450283288125e-07,1.16148720223288e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.56930704885946e-17,0.75256471202051,5.3714805341368e-18,5.3714805341368e-18,2.59688240446538e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.56914042745561e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.53734449457016e-11,5.3714805341368e-18,2.53734449457016e-11,5.3714805341368e-18,0.000209129188148991,5.3714805341368e-18,6.2640920942248e-18,NA,5.3714805341368e-18,5.3714805341368e-18,4.99470857284037e-15,3.99132595478056e-06,4.07500063318382e-08,5.3714805341368e-18,5.3714805341368e-18,1.76163340567055e-15,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,0.0620078010169969
"PECAM2",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.55199271093145e-08,5.3714805341368e-18,5.5112193311429e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.77171876330539e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,6.2640920942248e-18,5.3714805341368e-18,5.3714805341368e-18,0.547858218805858,9.60367766486886e-18,5.3887032033284e-18,8.07803588588195e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.871378736758639,1.03335310181313e-13,8.07803588588195e-18,9.56114163168348e-14,5.3714805341368e-18,5.3714805341368e-18,6.6246190222963e-06,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.71572028009061e-12,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,6.61645529090463e-18,5.3714805341368e-18,8.07803588588195e-18,5.3714805341368e-18,5.3714805341368e-18,7.63132622583902e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.41482236838171e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.16232233594896e-10,5.3714805341368e-18,NA,5.11642251015781e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.25113105516337e-12,5.3714805341368e-18,5.3714805341368e-18,7.21808800657054e-09,5.3714805341368e-18,5.3714805341368e-18,7.51490308829153e-11,1.92268443344179e-16,1.81288469837268e-06,5.3714805341368e-18,1.96721912089035e-15,5.3714805341368e-18,5.77501384870303e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,6.2640920942248e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
